snapshot_id,asset_id,as_of_date,asset_type,department,location,assigned_to,is_unassigned,asset_status,health_at_snapshot,age_years,warranty_days_remaining,open_issues_count,open_critical_or_high_issues,issues_opened_90d,maintenance_open_or_scheduled,maintenance_completed_365d,days_since_last_maintenance,rolling_error_count_30d,avg_cpu_temp_c,has_thermal_reading,reported_uptime_pct,risk_event_30d,risk_event_90d,label_horizon_days
AST-016_2024-04-22,AST-016,2024-04-22,Printer,HR,Floor 2,Unassigned,1,Active,Fair,0.6,-1,0,0,6,1,4,58,4,-1.0,0,99.4,0,1,30
AST-039_2024-01-22,AST-039,2024-01-22,Desktop,Sales,Floor 2,Unassigned,1,Active,Needs Attention,3.5,-1,4,4,4,1,1,170,7,50.8,1,94.1,1,1,30
AST-111_2024-03-03,AST-111,2024-03-03,Laptop,HR,Floor 3,Kevin Wu,0,Active,Fair,3.2,-1,5,1,5,1,0,42,4,63.9,1,97.5,0,1,30
AST-179_2024-03-21,AST-179,2024-03-21,Laptop,IT,Floor 1,Alice Tan,0,Active,Needs Attention,3.3,-1,2,2,5,0,0,191,3,74.5,1,97.9,1,1,30
AST-148_2024-02-15,AST-148,2024-02-15,Desktop,Finance,Floor 1,Linda Park,0,Active,Excellent,6.3,197,0,0,0,1,1,143,0,77.8,1,99.8,0,0,30
AST-039_2024-03-02,AST-039,2024-03-02,Desktop,Sales,Floor 1,Daniel Kim,0,Active,Excellent,5.7,-1,2,1,5,2,5,91,0,82.9,1,95.9,1,1,30
AST-154_2024-03-30,AST-154,2024-03-30,Laptop,Sales,Floor 5,Unassigned,1,Active,Needs Attention,5.0,152,3,3,4,0,2,37,2,78.5,1,99.3,1,1,30
AST-084_2024-02-26,AST-084,2024-02-26,Desktop,Finance,Floor 2,Unassigned,1,Active,Needs Attention,5.7,421,4,4,6,1,5,179,5,80.2,1,96.0,1,1,30
AST-011_2024-03-09,AST-011,2024-03-09,Laptop,HR,Floor 4,Sarah Lim,0,Active,Needs Attention,3.9,375,5,3,3,2,2,29,9,74.4,1,99.9,1,1,30
AST-041_2024-03-23,AST-041,2024-03-23,Desktop,Finance,Floor 5,Unassigned,1,Active,Needs Attention,6.5,28,3,3,3,2,1,10,0,79.1,1,99.7,1,1,30
AST-147_2024-02-27,AST-147,2024-02-27,Desktop,IT,Floor 2,John Smith,0,Active,Excellent,3.5,555,2,1,5,1,4,83,1,57.2,1,95.3,0,1,30
AST-018_2024-01-07,AST-018,2024-01-07,Desktop,Sales,Floor 5,Chris Tan,0,Active,Needs Attention,1.4,-1,1,0,4,1,0,53,8,77.3,1,96.5,1,1,30
AST-141_2024-05-21,AST-141,2024-05-21,Desktop,Finance,Floor 2,Linda Park,0,Active,Fair,3.0,-1,4,1,6,1,4,160,6,57.2,1,99.4,0,1,30
AST-081_2024-06-22,AST-081,2024-06-22,Laptop,Finance,Floor 2,Bob Lee,0,Active,Good,1.9,-1,1,0,2,1,0,31,3,80.6,1,96.6,0,0,30
AST-233_2024-02-09,AST-233,2024-02-09,Desktop,Sales,Floor 3,Tom White,0,Active,Needs Attention,1.4,721,0,0,2,0,2,138,10,54.4,1,95.7,1,1,30
AST-251_2024-03-27,AST-251,2024-03-27,Laptop,Marketing,Floor 2,Maria Lopez,0,Active,Good,2.1,151,1,0,0,0,4,76,2,55.0,1,99.3,0,0,30
AST-276_2024-03-20,AST-276,2024-03-20,Desktop,Marketing,Floor 1,Daniel Kim,0,Active,Needs Attention,3.5,-1,1,1,0,1,5,121,8,69.2,1,99.4,1,1,30
AST-260_2024-02-15,AST-260,2024-02-15,Printer,HR,Floor 2,Unassigned,1,Active,Needs Attention,6.9,486,4,3,3,2,3,48,2,-1.0,0,95.4,1,1,30
AST-151_2024-05-19,AST-151,2024-05-19,Desktop,Marketing,Floor 2,Tom White,0,Active,Excellent,1.8,-1,2,0,3,1,4,152,1,60.8,1,97.9,0,0,30
AST-061_2024-01-13,AST-061,2024-01-13,Desktop,IT,Floor 1,Tom White,0,Active,Excellent,1.4,-1,0,0,3,1,1,169,0,69.2,1,96.2,0,0,30
AST-288_2024-06-26,AST-288,2024-06-26,Printer,HR,Floor 4,Chris Tan,0,Active,Excellent,3.7,550,1,1,6,2,5,192,0,-1.0,0,97.0,1,1,30
AST-201_2024-04-24,AST-201,2024-04-24,Desktop,Sales,Floor 2,Emma Roy,0,Active,Fair,2.5,626,2,1,5,0,3,73,4,60.1,1,100.0,0,1,30
AST-130_2024-04-24,AST-130,2024-04-24,Desktop,Finance,Floor 3,Tom White,0,Active,Needs Attention,4.6,115,5,2,2,0,1,121,1,57.8,1,97.3,1,1,30
AST-290_2024-04-02,AST-290,2024-04-02,Desktop,HR,Floor 5,Daniel Kim,0,Active,Needs Attention,4.3,-1,4,3,3,0,5,3,10,55.1,1,98.5,1,1,30
AST-235_2024-04-12,AST-235,2024-04-12,Laptop,HR,Floor 5,Daniel Kim,0,Active,Needs Attention,2.4,-1,5,4,3,1,5,58,0,59.8,1,98.8,1,1,30
AST-082_2024-04-07,AST-082,2024-04-07,Desktop,IT,Floor 2,Ravi Kumar,0,Active,Needs Attention,4.1,658,5,2,2,0,5,40,10,55.1,1,94.1,1,1,30
AST-166_2024-05-23,AST-166,2024-05-23,Laptop,Finance,Floor 5,Alice Tan,0,Active,Needs Attention,1.3,-1,5,3,6,2,2,88,8,56.8,1,94.8,1,1,30
AST-022_2024-04-01,AST-022,2024-04-01,Printer,Finance,Floor 4,Daniel Kim,0,Active,Excellent,4.9,-1,1,0,6,0,0,26,1,-1.0,0,98.3,0,1,30
AST-299_2024-05-06,AST-299,2024-05-06,Desktop,Finance,Floor 2,Chris Tan,0,Active,Good,0.6,-1,1,1,5,2,2,157,2,64.7,1,97.3,1,1,30
AST-063_2024-05-11,AST-063,2024-05-11,Desktop,Marketing,Floor 4,Chris Tan,0,Active,Needs Attention,6.6,396,1,1,4,1,0,181,10,59.0,1,98.9,1,1,30
AST-235_2024-04-06,AST-235,2024-04-06,Laptop,HR,Floor 5,Daniel Kim,0,Active,Needs Attention,6.2,-1,3,3,3,1,0,51,6,62.6,1,96.0,1,1,30
AST-240_2024-01-13,AST-240,2024-01-13,Desktop,Marketing,Floor 5,Ravi Kumar,0,Active,Good,2.7,781,0,0,6,1,5,189,3,73.6,1,99.1,0,1,30
AST-296_2024-03-20,AST-296,2024-03-20,Desktop,IT,Floor 1,Sarah Lim,0,Active,Good,2.4,-1,3,1,2,2,4,122,3,56.4,1,95.0,1,1,30
AST-242_2024-01-09,AST-242,2024-01-09,Printer,Finance,Floor 3,Unassigned,1,Active,Fair,0.6,564,1,0,3,1,4,114,5,-1.0,0,96.2,0,0,30
AST-274_2024-01-16,AST-274,2024-01-16,Laptop,Marketing,Floor 5,Unassigned,1,Active,Excellent,3.0,-1,2,1,3,1,5,16,1,67.1,1,94.6,0,0,30
AST-092_2024-02-08,AST-092,2024-02-08,Desktop,HR,Floor 5,Emma Roy,0,Active,Needs Attention,1.7,-1,3,2,3,2,2,7,9,79.6,1,96.3,1,1,30
AST-018_2024-01-06,AST-018,2024-01-06,Desktop,Sales,Floor 5,Ravi Kumar,0,Active,Needs Attention,2.9,-1,0,0,1,1,0,85,9,60.4,1,94.9,1,1,30
AST-106_2024-03-17,AST-106,2024-03-17,Desktop,IT,Floor 1,Alice Tan,0,Active,Good,3.4,-1,2,1,3,0,4,192,3,74.2,1,99.1,0,0,30
AST-192_2024-06-21,AST-192,2024-06-21,Laptop,Marketing,Floor 1,Chris Tan,0,Active,Needs Attention,5.6,711,5,5,1,1,4,103,1,81.2,1,96.7,1,1,30
AST-280_2024-03-15,AST-280,2024-03-15,Laptop,IT,Floor 3,Linda Park,0,Active,Excellent,5.8,-1,0,0,4,1,0,108,1,77.2,1,97.7,0,0,30
AST-057_2024-02-12,AST-057,2024-02-12,Laptop,IT,Floor 4,Emma Roy,0,Active,Needs Attention,4.5,44,2,2,1,2,4,26,1,72.1,1,97.1,1,1,30
AST-264_2024-04-28,AST-264,2024-04-28,Laptop,Marketing,Floor 4,Maria Lopez,0,Active,Good,6.2,560,2,0,3,1,1,29,2,55.2,1,99.4,0,0,30
AST-078_2024-01-31,AST-078,2024-01-31,Printer,IT,Floor 1,Tom White,0,Active,Excellent,2.7,-1,1,0,2,1,2,34,1,-1.0,0,95.9,0,0,30
AST-004_2024-03-25,AST-004,2024-03-25,Printer,Finance,Floor 1,Tom White,0,Active,Needs Attention,5.6,633,2,2,4,1,3,88,9,-1.0,0,94.5,1,1,30
AST-163_2024-04-06,AST-163,2024-04-06,Printer,Sales,Floor 5,Bob Lee,0,Active,Needs Attention,1.1,237,5,5,4,0,2,148,6,-1.0,0,96.7,1,1,30
AST-164_2024-02-09,AST-164,2024-02-09,Printer,HR,Floor 4,Unassigned,1,Active,Needs Attention,4.3,222,4,3,5,1,2,96,5,-1.0,0,98.2,1,1,30
AST-134_2024-04-24,AST-134,2024-04-24,Desktop,Finance,Floor 1,Linda Park,0,Active,Needs Attention,5.2,665,5,3,4,1,4,66,0,64.7,1,95.9,1,1,30
AST-122_2024-04-08,AST-122,2024-04-08,Laptop,IT,Floor 1,Alice Tan,0,Active,Needs Attention,6.1,-1,2,1,0,0,5,177,9,82.6,1,96.3,1,1,30
AST-134_2024-04-04,AST-134,2024-04-04,Desktop,Finance,Floor 5,Unassigned,1,Active,Needs Attention,2.8,315,3,2,1,2,3,48,1,53.5,1,100.0,1,1,30
AST-194_2024-03-08,AST-194,2024-03-08,Laptop,HR,Floor 4,Sarah Lim,0,Active,Needs Attention,2.7,-1,5,0,5,2,2,26,10,76.2,1,99.0,1,1,30
AST-032_2024-06-16,AST-032,2024-06-16,Printer,Marketing,Floor 1,Daniel Kim,0,Active,Needs Attention,1.1,-1,1,1,6,1,2,114,7,-1.0,0,98.1,1,1,30
AST-198_2024-03-01,AST-198,2024-03-01,Desktop,Sales,Floor 4,Bob Lee,0,Active,Excellent,5.3,-1,1,0,0,0,3,127,0,50.5,1,95.1,0,0,30
AST-248_2024-04-23,AST-248,2024-04-23,Laptop,IT,Floor 2,Maria Lopez,0,Active,Excellent,0.9,-1,4,0,2,0,2,174,1,69.5,1,99.3,0,1,30
AST-076_2024-06-11,AST-076,2024-06-11,Desktop,Finance,Floor 4,Unassigned,1,Active,Needs Attention,2.3,43,0,0,0,1,3,92,8,56.4,1,94.8,1,1,30
AST-112_2024-04-06,AST-112,2024-04-06,Printer,Marketing,Floor 4,Maria Lopez,0,Active,Needs Attention,2.5,-1,4,3,3,0,2,62,6,-1.0,0,95.9,1,1,30
AST-074_2024-03-06,AST-074,2024-03-06,Laptop,Finance,Floor 2,Unassigned,1,Active,Fair,2.3,-1,0,0,6,1,4,96,4,63.3,1,95.0,0,1,30
AST-121_2024-01-13,AST-121,2024-01-13,Laptop,HR,Floor 2,Daniel Kim,0,Active,Needs Attention,1.0,523,4,1,6,2,4,14,9,83.9,1,98.7,1,1,30
AST-048_2024-02-08,AST-048,2024-02-08,Laptop,HR,Floor 4,Daniel Kim,0,Active,Good,1.8,571,1,1,6,2,3,51,2,62.7,1,94.3,1,1,30
AST-044_2024-01-12,AST-044,2024-01-12,Laptop,Marketing,Floor 2,Unassigned,1,Active,Excellent,5.4,-1,0,0,5,0,2,164,1,61.2,1,98.9,0,1,30
AST-270_2024-06-22,AST-270,2024-06-22,Desktop,Sales,Floor 5,Bob Lee,0,Active,Needs Attention,5.0,-1,2,2,6,0,0,149,1,68.4,1,97.9,1,1,30
AST-005_2024-06-17,AST-005,2024-06-17,Laptop,Marketing,Floor 4,Unassigned,1,Active,Needs Attention,3.6,387,4,1,6,1,4,187,9,55.2,1,99.4,1,1,30
AST-238_2024-03-19,AST-238,2024-03-19,Printer,IT,Floor 5,Ravi Kumar,0,Active,Needs Attention,2.8,797,2,2,1,1,5,46,8,-1.0,0,94.0,1,1,30
AST-010_2024-04-30,AST-010,2024-04-30,Desktop,Sales,Floor 3,Sarah Lim,0,Active,Good,4.8,-1,0,0,6,1,2,51,2,58.2,1,96.3,0,1,30
AST-137_2024-02-20,AST-137,2024-02-20,Desktop,Sales,Floor 5,Linda Park,0,Active,Needs Attention,1.9,790,3,3,6,0,2,151,6,78.4,1,96.6,1,1,30
AST-064_2024-05-10,AST-064,2024-05-10,Printer,IT,Floor 2,Bob Lee,0,Active,Excellent,5.3,793,5,1,0,0,3,6,1,-1.0,0,94.8,0,1,30
AST-289_2024-04-18,AST-289,2024-04-18,Laptop,Marketing,Floor 3,Bob Lee,0,Active,Needs Attention,4.8,707,5,2,5,2,0,67,10,66.7,1,94.2,1,1,30
AST-119_2024-04-14,AST-119,2024-04-14,Printer,Sales,Floor 4,Unassigned,1,Active,Needs Attention,1.5,638,5,3,4,0,1,21,10,-1.0,0,96.4,1,1,30
AST-136_2024-01-17,AST-136,2024-01-17,Desktop,Sales,Floor 3,Linda Park,0,Active,Needs Attention,2.2,434,1,0,4,1,2,54,8,66.2,1,96.3,1,1,30
AST-079_2024-01-17,AST-079,2024-01-17,Printer,Marketing,Floor 5,Sarah Lim,0,Active,Excellent,5.9,-1,0,0,1,2,4,145,1,-1.0,0,96.5,1,1,30
AST-083_2024-05-21,AST-083,2024-05-21,Desktop,Marketing,Floor 4,Kevin Wu,0,Active,Excellent,5.1,49,1,1,0,2,3,76,1,74.3,1,99.3,1,1,30
AST-073_2024-05-10,AST-073,2024-05-10,Desktop,Finance,Floor 4,Unassigned,1,Active,Needs Attention,5.1,31,3,2,4,2,4,179,6,74.5,1,94.0,1,1,30
AST-235_2024-05-09,AST-235,2024-05-09,Laptop,HR,Floor 4,Emma Roy,0,Active,Good,0.8,-1,3,1,5,0,2,35,3,75.6,1,98.9,0,1,30
AST-086_2024-04-19,AST-086,2024-04-19,Printer,Marketing,Floor 3,Unassigned,1,Active,Needs Attention,0.8,-1,0,0,6,1,3,4,9,-1.0,0,96.0,1,1,30
AST-104_2024-03-25,AST-104,2024-03-25,Desktop,Sales,Floor 4,Alice Tan,0,Active,Good,2.4,87,1,1,0,1,0,11,2,54.8,1,98.2,0,0,30
AST-041_2024-04-04,AST-041,2024-04-04,Desktop,Finance,Floor 4,Bob Lee,0,Active,Needs Attention,2.1,-1,2,1,1,0,1,81,10,63.0,1,95.4,1,1,30
AST-255_2024-04-12,AST-255,2024-04-12,Desktop,Finance,Floor 3,Unassigned,1,Active,Needs Attention,4.9,-1,2,2,0,0,5,95,7,69.7,1,95.7,1,1,30
AST-212_2024-02-03,AST-212,2024-02-03,Desktop,Marketing,Floor 5,Kevin Wu,0,Active,Excellent,1.6,228,2,0,3,2,1,69,0,64.3,1,96.7,1,1,30
AST-124_2024-01-12,AST-124,2024-01-12,Laptop,Sales,Floor 2,Sarah Lim,0,Active,Fair,2.4,743,1,1,4,2,1,110,4,83.1,1,94.3,1,1,30
AST-255_2024-03-11,AST-255,2024-03-11,Desktop,Finance,Floor 3,Tom White,0,Active,Needs Attention,5.4,-1,4,2,3,2,1,196,1,67.3,1,94.7,1,1,30
AST-065_2024-05-12,AST-065,2024-05-12,Laptop,Finance,Floor 5,Tom White,0,Active,Needs Attention,1.6,-1,5,4,4,2,5,5,5,51.7,1,96.9,1,1,30
AST-226_2024-02-18,AST-226,2024-02-18,Desktop,Sales,Floor 4,Unassigned,1,Active,Needs Attention,6.7,505,4,4,0,2,2,31,8,71.7,1,98.8,1,1,30
AST-074_2024-02-04,AST-074,2024-02-04,Laptop,Finance,Floor 1,Ravi Kumar,0,Active,Fair,2.6,53,5,0,6,0,3,81,6,76.8,1,99.7,0,1,30
AST-196_2024-01-18,AST-196,2024-01-18,Printer,HR,Floor 2,Unassigned,1,Active,Good,0.6,343,2,0,2,0,3,113,2,-1.0,0,98.7,0,0,30
AST-048_2024-06-29,AST-048,2024-06-29,Laptop,HR,Floor 4,Tom White,0,Active,Good,6.3,-1,2,0,6,2,4,120,2,56.7,1,98.6,1,1,30
AST-266_2024-06-13,AST-266,2024-06-13,Laptop,Marketing,Floor 1,Unassigned,1,Active,Needs Attention,4.1,84,3,3,5,1,2,134,1,80.4,1,95.6,1,1,30
AST-094_2024-05-05,AST-094,2024-05-05,Desktop,HR,Floor 5,John Smith,0,Active,Needs Attention,2.6,403,5,4,3,2,0,59,0,50.4,1,97.4,1,1,30
AST-224_2024-02-13,AST-224,2024-02-13,Desktop,Finance,Floor 4,Chris Tan,0,Active,Needs Attention,3.6,-1,1,1,3,0,3,163,8,63.4,1,95.7,1,1,30
AST-243_2024-06-16,AST-243,2024-06-16,Printer,Marketing,Floor 1,Unassigned,1,Active,Needs Attention,0.6,-1,4,4,5,1,2,69,8,-1.0,0,95.9,1,1,30
AST-049_2024-02-27,AST-049,2024-02-27,Desktop,Marketing,Floor 2,Unassigned,1,Active,Needs Attention,1.1,762,4,4,0,0,0,133,9,75.8,1,96.6,1,1,30
AST-259_2024-01-02,AST-259,2024-01-02,Laptop,Marketing,Floor 5,Unassigned,1,Active,Needs Attention,2.4,702,2,2,2,0,5,121,3,78.9,1,94.3,1,1,30
AST-258_2024-03-05,AST-258,2024-03-05,Laptop,Sales,Floor 4,Daniel Kim,0,Active,Needs Attention,1.4,-1,3,1,3,2,0,140,7,80.0,1,99.7,1,1,30
AST-155_2024-01-30,AST-155,2024-01-30,Laptop,HR,Floor 1,Unassigned,1,Active,Fair,4.5,-1,1,1,2,1,4,168,4,78.6,1,98.6,0,0,30
AST-199_2024-06-15,AST-199,2024-06-15,Desktop,IT,Floor 5,Emma Roy,0,Active,Fair,0.8,362,1,0,2,1,5,104,5,68.3,1,98.3,0,0,30
AST-182_2024-06-22,AST-182,2024-06-22,Desktop,IT,Floor 1,Emma Roy,0,Active,Good,4.6,314,1,0,3,2,5,28,2,73.4,1,95.2,1,1,30
AST-116_2024-03-10,AST-116,2024-03-10,Desktop,Sales,Floor 5,Unassigned,1,Active,Fair,0.6,-1,1,0,5,1,3,66,5,79.5,1,96.7,0,1,30
AST-270_2024-06-28,AST-270,2024-06-28,Desktop,Sales,Floor 3,Sarah Lim,0,Active,Needs Attention,4.8,449,3,1,3,1,1,71,9,59.1,1,94.5,1,1,30
AST-206_2024-01-06,AST-206,2024-01-06,Desktop,Marketing,Floor 2,Kevin Wu,0,Active,Needs Attention,1.3,702,4,4,4,1,5,168,3,75.2,1,97.2,1,1,30
AST-056_2024-02-21,AST-056,2024-02-21,Desktop,IT,Floor 1,Bob Lee,0,Active,Needs Attention,4.1,266,5,4,6,0,4,122,6,83.2,1,96.6,1,1,30
AST-036_2024-06-18,AST-036,2024-06-18,Printer,Finance,Floor 1,Unassigned,1,Active,Good,6.7,-1,0,0,0,1,2,134,3,-1.0,0,95.9,0,0,30
AST-202_2024-03-25,AST-202,2024-03-25,Desktop,IT,Floor 5,Unassigned,1,Active,Needs Attention,3.8,11,1,0,3,2,3,154,7,80.3,1,98.3,1,1,30
AST-172_2024-03-26,AST-172,2024-03-26,Laptop,Marketing,Floor 2,Maria Lopez,0,Active,Needs Attention,6.0,-1,4,4,5,2,4,108,0,76.5,1,98.2,1,1,30
AST-235_2024-04-21,AST-235,2024-04-21,Laptop,HR,Floor 3,Unassigned,1,Active,Needs Attention,2.9,547,4,4,0,2,1,63,0,52.2,1,95.7,1,1,30
AST-090_2024-06-05,AST-090,2024-06-05,Laptop,Marketing,Floor 3,Daniel Kim,0,Active,Needs Attention,3.6,464,5,1,6,1,5,56,10,72.8,1,96.2,1,1,30
AST-046_2024-06-26,AST-046,2024-06-26,Desktop,Sales,Floor 3,Maria Lopez,0,Active,Excellent,5.7,-1,0,0,4,1,4,151,0,83.3,1,96.8,0,0,30
AST-100_2024-06-19,AST-100,2024-06-19,Laptop,Marketing,Floor 4,Emma Roy,0,Active,Needs Attention,1.0,-1,5,1,2,2,2,118,8,63.3,1,98.2,1,1,30
AST-090_2024-01-21,AST-090,2024-01-21,Laptop,Marketing,Floor 2,Bob Lee,0,Active,Needs Attention,3.5,708,4,1,4,2,2,78,8,75.7,1,94.5,1,1,30
AST-112_2024-03-04,AST-112,2024-03-04,Printer,Marketing,Floor 4,Bob Lee,0,Active,Needs Attention,4.0,184,3,2,3,0,5,38,2,-1.0,0,95.5,1,1,30
AST-084_2024-03-19,AST-084,2024-03-19,Desktop,Finance,Floor 3,Unassigned,1,Active,Needs Attention,1.8,436,5,4,4,1,4,187,0,53.0,1,94.2,1,1,30
AST-047_2024-05-18,AST-047,2024-05-18,Laptop,HR,Floor 3,Unassigned,1,Active,Fair,3.4,667,0,0,0,0,1,136,5,62.8,1,98.4,0,0,30
AST-034_2024-05-28,AST-034,2024-05-28,Desktop,HR,Floor 4,Bob Lee,0,Active,Needs Attention,1.8,-1,0,0,6,0,5,173,8,80.3,1,97.8,1,1,30
AST-240_2024-06-04,AST-240,2024-06-04,Desktop,Marketing,Floor 5,Kevin Wu,0,Active,Fair,6.0,699,0,0,3,0,3,182,4,56.2,1,95.4,0,0,30
AST-075_2024-06-27,AST-075,2024-06-27,Desktop,HR,Floor 5,Emma Roy,0,Active,Good,2.2,393,3,0,2,0,5,117,2,80.1,1,95.1,0,0,30
AST-210_2024-05-31,AST-210,2024-05-31,Printer,IT,Floor 1,Daniel Kim,0,Active,Excellent,5.4,185,0,0,2,1,4,130,1,-1.0,0,98.5,0,0,30
AST-122_2024-03-23,AST-122,2024-03-23,Laptop,IT,Floor 5,Linda Park,0,Active,Needs Attention,6.8,426,4,2,4,1,4,101,8,53.9,1,95.7,1,1,30
AST-043_2024-02-04,AST-043,2024-02-04,Desktop,Finance,Floor 2,Maria Lopez,0,Active,Fair,6.5,538,4,1,5,2,0,108,6,67.5,1,95.6,1,1,30
AST-265_2024-01-09,AST-265,2024-01-09,Desktop,IT,Floor 1,Kevin Wu,0,Active,Needs Attention,1.0,672,5,3,3,1,0,7,8,56.9,1,97.2,1,1,30
AST-065_2024-03-10,AST-065,2024-03-10,Laptop,Finance,Floor 3,Maria Lopez,0,Active,Needs Attention,4.6,436,5,5,3,2,1,128,1,73.5,1,94.8,1,1,30
AST-183_2024-03-24,AST-183,2024-03-24,Desktop,Sales,Floor 1,Alice Tan,0,Active,Fair,5.8,-1,0,0,0,2,5,139,6,71.3,1,97.8,1,1,30
AST-225_2024-03-16,AST-225,2024-03-16,Printer,Finance,Floor 5,Tom White,0,Active,Good,2.5,-1,3,0,0,1,1,11,2,-1.0,0,98.4,0,0,30
AST-015_2024-02-13,AST-015,2024-02-13,Printer,HR,Floor 5,Emma Roy,0,Active,Needs Attention,4.1,-1,4,1,1,1,4,4,10,-1.0,0,97.3,1,1,30
AST-058_2024-02-17,AST-058,2024-02-17,Desktop,Sales,Floor 2,Daniel Kim,0,Active,Needs Attention,0.8,12,4,1,0,1,3,131,9,70.9,1,96.0,1,1,30
AST-112_2024-05-11,AST-112,2024-05-11,Printer,Marketing,Floor 4,Tom White,0,Active,Needs Attention,1.7,-1,2,2,4,2,5,66,7,-1.0,0,94.0,1,1,30
AST-187_2024-01-05,AST-187,2024-01-05,Printer,Sales,Floor 5,Bob Lee,0,Active,Needs Attention,5.4,132,3,3,5,2,3,99,2,-1.0,0,97.6,1,1,30
AST-209_2024-06-07,AST-209,2024-06-07,Desktop,HR,Floor 2,Unassigned,1,Active,Needs Attention,4.7,144,0,0,5,0,4,157,9,66.2,1,96.3,1,1,30
AST-288_2024-06-29,AST-288,2024-06-29,Printer,HR,Floor 1,Emma Roy,0,Active,Needs Attention,0.9,401,5,0,0,0,5,127,7,-1.0,0,98.3,1,1,30
AST-254_2024-05-05,AST-254,2024-05-05,Printer,HR,Floor 3,Chris Tan,0,Active,Needs Attention,5.9,722,4,4,0,0,4,83,6,-1.0,0,99.8,1,1,30
AST-138_2024-04-24,AST-138,2024-04-24,Printer,IT,Floor 3,John Smith,0,Active,Needs Attention,6.9,387,5,1,0,0,1,15,10,-1.0,0,98.9,1,1,30
AST-118_2024-06-11,AST-118,2024-06-11,Laptop,HR,Floor 5,Unassigned,1,Active,Good,5.0,-1,0,0,6,0,5,54,2,73.8,1,96.5,0,1,30
AST-111_2024-06-10,AST-111,2024-06-10,Laptop,HR,Floor 4,Tom White,0,Active,Good,6.8,378,3,0,6,2,3,175,2,68.1,1,98.0,1,1,30
AST-217_2024-03-07,AST-217,2024-03-07,Printer,Sales,Floor 3,Alice Tan,0,Active,Needs Attention,6.9,-1,5,4,3,0,4,160,10,-1.0,0,97.4,1,1,30
AST-006_2024-04-07,AST-006,2024-04-07,Laptop,Sales,Floor 4,John Smith,0,Active,Good,6.2,-1,4,0,4,2,4,1,2,74.9,1,95.7,1,1,30
AST-249_2024-06-15,AST-249,2024-06-15,Printer,Marketing,Floor 3,Ravi Kumar,0,Active,Needs Attention,5.3,233,2,2,4,0,1,118,6,-1.0,0,94.5,1,1,30
AST-277_2024-05-05,AST-277,2024-05-05,Printer,IT,Floor 2,Daniel Kim,0,Active,Needs Attention,2.8,487,5,4,0,1,5,85,4,-1.0,0,94.2,1,1,30
AST-195_2024-05-10,AST-195,2024-05-10,Printer,Finance,Floor 4,Unassigned,1,Active,Good,6.3,721,4,0,1,0,2,45,2,-1.0,0,97.1,0,1,30
AST-240_2024-04-05,AST-240,2024-04-05,Desktop,Marketing,Floor 1,Unassigned,1,Active,Needs Attention,6.5,238,4,4,6,1,3,46,2,61.2,1,99.3,1,1,30
AST-124_2024-06-05,AST-124,2024-06-05,Laptop,Sales,Floor 3,Ravi Kumar,0,Active,Fair,3.7,84,1,0,1,0,4,12,4,57.9,1,98.8,0,0,30
AST-162_2024-06-15,AST-162,2024-06-15,Printer,IT,Floor 5,Emma Roy,0,Active,Needs Attention,7.0,590,3,0,1,2,4,85,9,-1.0,0,96.9,1,1,30
AST-217_2024-02-19,AST-217,2024-02-19,Printer,Sales,Floor 4,Alice Tan,0,Active,Needs Attention,0.7,587,4,3,6,2,1,55,6,-1.0,0,95.9,1,1,30
AST-153_2024-05-20,AST-153,2024-05-20,Printer,Sales,Floor 1,Linda Park,0,Active,Fair,3.7,-1,3,1,1,0,0,192,5,-1.0,0,99.9,0,0,30
AST-287_2024-04-25,AST-287,2024-04-25,Laptop,IT,Floor 4,Linda Park,0,Active,Needs Attention,6.0,-1,3,3,4,1,0,153,7,79.1,1,94.1,1,1,30
AST-073_2024-03-15,AST-073,2024-03-15,Desktop,Finance,Floor 5,Unassigned,1,Active,Needs Attention,3.3,516,2,2,2,1,1,183,3,51.1,1,95.9,1,1,30
AST-114_2024-05-06,AST-114,2024-05-06,Desktop,HR,Floor 4,Daniel Kim,0,Active,Needs Attention,0.6,-1,3,0,1,2,1,18,8,81.5,1,99.9,1,1,30
AST-191_2024-05-29,AST-191,2024-05-29,Printer,Finance,Floor 5,Daniel Kim,0,Active,Needs Attention,1.5,-1,4,4,0,0,3,171,7,-1.0,0,99.0,1,1,30
AST-138_2024-06-04,AST-138,2024-06-04,Printer,IT,Floor 1,Kevin Wu,0,Active,Good,3.8,-1,1,1,6,2,0,120,3,-1.0,0,95.1,1,1,30
AST-105_2024-01-19,AST-105,2024-01-19,Desktop,Sales,Floor 1,Unassigned,1,Active,Needs Attention,2.5,266,2,2,3,0,1,93,2,81.4,1,97.0,1,1,30
AST-053_2024-01-14,AST-053,2024-01-14,Printer,Sales,Floor 5,Unassigned,1,Active,Needs Attention,5.7,-1,5,1,3,1,0,39,10,-1.0,0,99.1,1,1,30
AST-047_2024-02-25,AST-047,2024-02-25,Laptop,HR,Floor 1,Unassigned,1,Active,Needs Attention,6.8,376,5,5,3,1,5,196,6,84.8,1,95.9,1,1,30
AST-195_2024-01-16,AST-195,2024-01-16,Printer,Finance,Floor 5,Tom White,0,Active,Fair,0.5,154,3,0,5,0,3,145,4,-1.0,0,99.8,0,1,30
